X,Y,Z,RockUnit,ALT,Sample Site Name
3319.18,5206.9,2621.05,1,16,92-128
3309.54,5206.9,2609.56,1,16,92-128
3299.9,5206.9,2598.07,1,16,92-128
3290.25,5206.9,2586.58,1,16,92-128
3280.61,5206.9,2575.09,1,15,92-128
3270.97,5206.9,2563.6,1,15,92-128
3261.33,5206.9,2552.11,1,15,92-128
3251.69,5206.9,2540.62,1,15,92-128
3242.04,5206.9,2529.13,1,15,92-128
3232.4,5206.9,2517.64,1,15,92-128
3222.76,5206.9,2506.15,1,15,92-128
3213.12,5206.9,2494.66,1,15,92-128
3203.48,5206.9,2483.17,1,14,92-128
3193.84,5206.9,2471.68,1,13,92-128
3184.19,5206.9,2460.19,2,13,92-128
3174.55,5206.9,2448.69,2,13,92-128
3164.91,5206.9,2437.2,2,13,92-128
3155.27,5206.9,2425.71,2,13,92-128
3145.63,5206.9,2414.22,2,13,92-128
3135.98,5206.9,2402.73,2,13,92-128
3126.34,5206.9,2391.24,2,13,92-128
3119.77,5206.9,2383.41,2,13,92-128
2855.11,5298.85,2643.17,1,,92-129
2864.54,5299.34,2631.51,1,13,92-129
2873.97,5299.84,2619.86,1,13,92-129
2883.39,5300.33,2608.2,1,13,92-129
2892.82,5300.82,2596.54,1,12,92-129
2902.25,5301.32,2584.89,1,12,92-129
2911.67,5301.81,2573.23,1,13,92-129
2921.1,5302.31,2561.57,1,13,92-129
2930.53,5302.8,2549.91,1,13,92-129
2939.96,5303.29,2538.26,1,13,92-129
2949.38,5303.79,2526.6,1,13,92-129
2958.81,5304.28,2514.94,1,13,92-129
2968.24,5304.78,2503.29,1,13,92-129
2977.66,5305.27,2491.63,1,12,92-129
2985.53,5305.68,2481.89,1,12,92-129
2661.71,5307.75,2654.25,1,13,92-130
2671.34,5307.24,2642.76,1,13,92-130
2680.97,5306.74,2631.27,1,13,92-130
2690.6,5306.23,2619.78,1,13,92-130
2700.23,5305.73,2608.29,1,13,92-130
2709.86,5305.22,2596.8,1,13,92-130
2719.49,5304.72,2585.31,1,13,92-130
2729.11,5304.22,2573.82,1,13,92-130
2738.74,5303.71,2562.33,1,13,92-130
2748.37,5303.21,2550.84,1,13,92-130
2758,5302.7,2539.35,1,13,92-130
2767.63,5302.2,2527.86,1,13,92-130
2777.26,5301.69,2516.37,1,13,92-130
2786.89,5301.19,2504.88,1,14,92-130
2796.51,5300.68,2493.39,1,14,92-130
2806.14,5300.18,2481.89,1,13,92-130
2815.77,5299.67,2470.4,2,14,92-130
2825.4,5299.17,2458.91,2,14,92-130
2835.03,5298.66,2447.42,2,14,92-130
2844.66,5298.16,2435.93,2,14,92-130
2854.29,5297.66,2424.44,3,14,92-130
2863.91,5297.15,2412.95,2,14,92-130
2873.54,5296.65,2401.46,2,14,92-130
2883.17,5296.14,2389.97,2,14,92-130
2892.8,5295.64,2378.48,2,14,92-130
2902.43,5295.13,2366.99,2,14,92-130
2910.57,5294.71,2357.28,2,14,92-130
2753.92,5313.7,2646.17,1,13,92-131
2763.36,5313.7,2634.51,1,13,92-131
2772.8,5313.7,2622.86,1,13,92-131
2782.24,5313.7,2611.2,1,14,92-131
2791.68,5313.7,2599.54,1,14,92-131
2801.12,5313.7,2587.89,1,14,92-131
2810.56,5313.7,2576.23,1,14,92-131
2820,5313.7,2564.57,1,12,92-131
2829.44,5313.7,2552.91,1,12,92-131
2838.88,5313.7,2541.26,1,13,92-131
2848.32,5313.7,2529.6,1,14,92-131
2857.76,5313.7,2517.94,1,13,92-131
2867.2,5313.7,2506.29,1,14,92-131
2876.64,5313.7,2494.63,1,14,92-131
2886.08,5313.7,2482.97,1,14,92-131
2895.52,5313.7,2471.31,2,14,92-131
2904.96,5313.7,2459.66,2,14,92-131
2914.4,5313.7,2448,2,14,92-131
2923.84,5313.7,2436.34,2,14,92-131
2933.28,5313.7,2424.68,2,14,92-131
2942.72,5313.7,2413.03,2,14,92-131
2952.16,5313.7,2401.37,2,14,92-131
2961.6,5313.7,2389.71,2,14,92-131
2968.3,5313.7,2381.44,2,14,92-131
3232.48,5310,2618.25,1,16,92-132
3222.84,5310,2606.76,1,16,92-132
3213.2,5310,2595.27,1,15,92-132
3203.55,5310,2583.78,1,15,92-132
3193.91,5310,2572.29,1,15,92-132
3184.27,5310,2560.8,1,15,92-132
3174.63,5310,2549.31,1,15,92-132
3164.99,5310,2537.82,1,15,92-132
3155.34,5310,2526.33,1,15,92-132
3145.7,5310,2514.84,1,15,92-132
3136.06,5310,2503.35,1,13,92-132
3126.42,5310,2491.86,1,13,92-132
3116.78,5310,2480.37,1,13,92-132
3107.14,5310,2468.88,2,13,92-132
3097.49,5310,2457.39,2,13,92-132
3087.85,5310,2445.89,2,13,92-132
3078.21,5310,2434.4,2,13,92-132
3068.57,5310,2422.91,2,13,92-132
3058.93,5310,2411.42,2,13,92-132
3049.28,5310,2399.93,2,13,92-132
3039.64,5310,2388.44,2,13,92-132
3030,5310,2376.95,2,13,92-132
3020.36,5310,2365.46,2,13,92-132
3010.72,5310,2353.97,2,13,92-132
3005.77,5310,2348.07,2,13,92-132
3126.08,5391.5,2625.25,1,15,92-133
3116.44,5391.5,2613.76,1,15,92-133
3106.8,5391.5,2602.27,1,13,92-133
3097.15,5391.5,2590.78,1,13,92-133
3087.51,5391.5,2579.29,1,13,92-133
3077.87,5391.5,2567.8,1,13,92-133
3068.23,5391.5,2556.31,1,12,92-133
3058.59,5391.5,2544.82,1,12,92-133
3048.94,5391.5,2533.33,1,12,92-133
3039.3,5391.5,2521.84,1,12,92-133
3029.66,5391.5,2510.35,1,12,92-133
3020.02,5391.5,2498.86,1,12,92-133
3010.38,5391.5,2487.37,2,12,92-133
3000.74,5391.5,2475.88,2,12,92-133
2995.72,5391.5,2469.9,2,12,92-133
2776.12,5410.7,2644.25,1,13,92-134
2785.76,5410.7,2632.76,1,13,92-134
2795.4,5410.7,2621.27,1,13,92-134
2805.05,5410.7,2609.78,1,13,92-134
2814.69,5410.7,2598.29,1,13,92-134
2824.33,5410.7,2586.8,1,13,92-134
2833.97,5410.7,2575.31,1,13,92-134
2843.61,5410.7,2563.82,1,13,92-134
2853.26,5410.7,2552.33,1,13,92-134
2862.9,5410.7,2540.84,1,13,92-134
2872.54,5410.7,2529.35,1,13,92-134
2882.18,5410.7,2517.86,1,13,92-134
2891.82,5410.7,2506.37,1,12,92-134
2901.46,5410.7,2494.88,3,12,92-134
2911.11,5410.7,2483.39,3,12,92-134
2920.75,5410.7,2471.89,3,12,92-134
2930.39,5410.7,2460.4,3,12,92-134
2940.03,5410.7,2448.91,3,12,92-134
2949.67,5410.7,2437.42,3,12,92-134
2959.32,5410.7,2425.93,3,12,92-134
2968.96,5410.7,2414.44,3,13,92-134
2978.6,5410.7,2402.95,3,13,92-134
2988.24,5410.7,2391.46,3,13,92-134
2997.88,5410.7,2379.97,3,13,92-134
3007.52,5410.7,2368.48,3,13,92-134
3013.95,5410.7,2360.82,3,13,92-134
3202.08,5407.9,2615.4,1,15,92-135
3192.44,5407.9,2603.91,1,15,92-135
3182.8,5407.9,2592.42,1,15,92-135
3173.15,5407.9,2580.93,1,15,92-135
3163.51,5407.9,2569.44,1,15,92-135
3153.87,5407.9,2557.95,1,15,92-135
3144.23,5407.9,2546.46,1,15,92-135
3134.59,5407.9,2534.97,1,15,92-135
3124.94,5407.9,2523.48,1,15,92-135
3115.3,5407.9,2511.99,1,15,92-135
3105.66,5407.9,2500.5,1,13,92-135
3096.02,5407.9,2489.01,2,13,92-135
3086.38,5407.9,2477.52,2,13,92-135
3076.74,5407.9,2466.03,2,13,92-135
3067.09,5407.9,2454.54,2,13,92-135
3057.45,5407.9,2443.04,3,13,92-135
3047.81,5407.9,2431.55,3,13,92-135
3038.17,5407.9,2420.06,3,13,92-135
3028.53,5407.9,2408.57,3,13,92-135
3018.88,5407.9,2397.08,3,12,92-135
3009.24,5407.9,2385.59,3,12,92-135
2999.6,5407.9,2374.1,3,12,92-135
2989.96,5407.9,2362.61,3,13,92-135
2980.32,5407.9,2351.12,3,13,92-135
2970.68,5407.9,2339.63,3,13,92-135
2961.03,5407.9,2328.14,3,13,92-135
2951.39,5407.9,2316.65,3,13,92-135
2941.75,5407.9,2305.16,3,13,92-135
2932.11,5407.9,2293.67,3,13,92-135
2922.47,5407.9,2282.18,3,13,92-135
2912.82,5407.9,2270.68,3,14,92-135
2903.18,5407.9,2259.19,3,14,92-135
2893.54,5407.9,2247.7,3,14,92-135
2883.9,5407.9,2236.21,3,14,92-135
2874.26,5407.9,2224.72,3,14,92-135
2864.62,5407.9,2213.23,3,14,92-135
2854.97,5407.9,2201.74,1,14,92-135
2845.33,5407.9,2190.25,1,14,92-135
2835.69,5407.9,2178.76,1,14,92-135
2826.05,5407.9,2167.27,1,13,92-135
2821.07,5407.9,2161.33,1,13,92-135
2789.92,5513.6,2645.15,1,15,92-136
2799.56,5513.6,2633.66,1,15,92-136
2809.2,5513.6,2622.17,1,15,92-136
2818.85,5513.6,2610.68,1,15,92-136
2828.49,5513.6,2599.19,1,15,92-136
2838.13,5513.6,2587.7,1,15,92-136
2847.77,5513.6,2576.21,1,15,92-136
2857.41,5513.6,2564.72,1,15,92-136
2867.06,5513.6,2553.23,1,15,92-136
2876.7,5513.6,2541.74,1,15,92-136
2886.34,5513.6,2530.25,1,15,92-136
2895.98,5513.6,2518.76,1,15,92-136
2905.62,5513.6,2507.27,1,15,92-136
2915.26,5513.6,2495.78,1,13,92-136
2924.91,5513.6,2484.29,1,13,92-136
2934.55,5513.6,2472.79,3,13,92-136
2944.19,5513.6,2461.3,3,13,92-136
2953.83,5513.6,2449.81,3,13,92-136
2963.47,5513.6,2438.32,3,13,92-136
2973.12,5513.6,2426.83,3,13,92-136
2982.76,5513.6,2415.34,3,13,92-136
2992.4,5513.6,2403.85,3,13,92-136
3002.04,5513.6,2392.36,3,13,92-136
3011.68,5513.6,2380.87,2,13,92-136
3021.32,5513.6,2369.38,1,13,92-136
3030.97,5513.6,2357.89,1,13,92-136
3040.61,5513.6,2346.4,1,13,92-136
3050.25,5513.6,2334.91,1,13,92-136
3059.89,5513.6,2323.42,1,13,92-136
3069.53,5513.6,2311.93,1,13,92-136
3079.18,5513.6,2300.43,1,13,92-136
3088.82,5513.6,2288.94,1,13,92-136
3093.67,5513.6,2283.16,1,13,92-136
3171.58,5508.37,2621.05,1,15,92-137
3161.95,5508.7,2609.56,1,15,92-137
3152.31,5509.04,2598.07,1,15,92-137
3142.67,5509.38,2586.58,1,15,92-137
3133.04,5509.71,2575.09,1,15,92-137
3123.4,5510.05,2563.6,1,15,92-137
3113.77,5510.39,2552.11,1,15,92-137
3104.13,5510.72,2540.62,1,14,92-137
3094.49,5511.06,2529.13,1,13,92-137
3084.86,5511.4,2517.64,1,13,92-137
3075.22,5511.73,2506.15,1,13,92-137
3065.59,5512.07,2494.66,1,13,92-137
3055.95,5512.41,2483.17,1,13,92-137
3046.31,5512.74,2471.68,3,13,92-137
3036.68,5513.08,2460.19,3,13,92-137
3027.04,5513.42,2448.69,3,13,92-137
3017.41,5513.75,2437.2,3,13,92-137
3007.77,5514.09,2425.71,3,13,92-137
2998.14,5514.43,2414.22,3,13,92-137
2988.5,5514.76,2402.73,3,13,92-137
2978.86,5515.1,2391.24,3,13,92-137
2969.23,5515.43,2379.75,1,13,92-137
2960.99,5515.72,2369.93,1,13,92-137
