X,Y,Z,RockUnit,Lith Code
6867,5058.32,1375.12,4,4
6867,5058.32,1360.12,4,4
6867,5058.32,1345.12,4,4
6867,5058.32,1330.12,4,4
6867,5058.32,1315.12,4,4
6867,5058.32,1300.12,4,4
6867,5058.32,1285.12,4,4
6867,5058.32,1270.12,4,4
6867,5058.32,1255.12,4,4
6867,5058.32,1240.12,4,4
6867,5058.32,1225.12,4,4
6867,5058.32,1210.12,4,4
6867,5058.32,1195.12,4,4
6867,5058.32,1180.12,4,4
6867,5058.32,1165.12,4,4
6867,5058.32,1150.12,4,4
6867,5058.32,1135.12,4,4
6867,5058.32,1120.12,4,4
6867,5058.32,1105.12,4,4
6867,5058.32,1090.12,4,4
6867,5058.32,1075.12,4,4
6867,5058.32,1060.12,4,4
6867,5058.32,1045.12,4,4
6867,5058.32,1030.12,4,4
6867,5058.32,1015.12,4,4
6867,5058.32,1000.12,4,4
6867,5058.32,985.12,4,4
6867,5058.32,970.12,4,4
6867,5058.32,955.12,4,4
6867,5058.32,940.12,4,4
6867,5058.32,925.12,4,4
6867,5058.32,910.12,4,4
6867,5058.32,895.12,4,4
6867,5058.32,884.57,4,4
6268.03,7125.55,1557.26,1,3
6268.03,7125.55,1542.26,1,3
6268.03,7125.55,1528.92,1,3
6268.03,7125.55,1515.58,2,3
6268.03,7125.55,1500.58,2,3
6268.03,7125.55,1485.58,3,3
6268.03,7125.55,1470.58,3,3
6268.03,7125.55,1455.58,3,3
6268.03,7125.55,1440.58,3,3
6268.03,7125.55,1425.58,3,3
6268.03,7125.55,1410.58,3,3
6268.03,7125.55,1395.58,3,3
6268.03,7125.55,1380.58,3,3
6268.03,7125.55,1365.58,3,3
6268.03,7125.55,1350.58,3,3
6268.03,7125.55,1335.58,3,3
6268.03,7125.55,1320.58,3,3
6268.03,7125.55,1305.58,3,3
6268.03,7125.55,1290.58,3,3
6268.03,7125.55,1275.58,3,3
6268.03,7125.55,1260.58,3,3
6268.03,7125.55,1245.58,3,3
6268.03,7125.55,1230.58,3,3
6268.03,7125.55,1215.58,3,3
6268.03,7125.55,1200.58,3,3
6268.03,7125.55,1185.58,3,3
6268.03,7125.55,1170.58,3,3
6268.03,7125.55,1155.58,3,3
6268.03,7125.55,1140.58,3,3
6268.03,7125.55,1125.58,3,3
6268.03,7125.55,1110.58,3,3
6268.03,7125.55,1095.58,3,3
6268.03,7125.55,1080.58,3,4
6268.03,7125.55,1065.58,3,4
6268.03,7125.55,1050.58,3,4
6268.03,7125.55,1035.58,3,4
6268.03,7125.55,1020.58,3,4
6268.03,7125.55,1005.58,3,4
6268.03,7125.55,990.58,3,4
6268.03,7125.55,975.58,3,4
6268.03,7125.55,960.58,3,4
6268.03,7125.55,951.42,3,4
6780.7,5050.71,1350.41,4,4
6780.7,5050.71,1335.41,4,4
6780.7,5050.71,1320.41,4,4
6780.7,5050.71,1305.41,4,4
6780.7,5050.71,1290.41,4,4
6780.7,5050.71,1275.41,4,4
6780.7,5050.71,1260.41,4,4
6780.7,5050.71,1245.41,4,4
6780.7,5050.71,1230.41,4,4
6780.7,5050.71,1215.41,4,4
6780.7,5050.71,1200.41,4,4
6780.7,5050.71,1185.41,4,4
6780.7,5050.71,1170.41,4,4
6780.7,5050.71,1155.41,4,4
6780.7,5050.71,1140.41,4,4
6780.7,5050.71,1125.41,4,4
6780.7,5050.71,1110.41,4,4
6780.7,5050.71,1095.41,4,4
6780.7,5050.71,1080.41,4,4
6780.7,5050.71,1065.41,4,4
6780.7,5050.71,1050.41,4,4
6780.7,5050.71,1035.41,4,4
6780.7,5050.71,1020.41,4,4
6780.7,5050.71,1005.41,4,4
6780.7,5050.71,990.41,4,4
6780.7,5050.71,975.41,4,4
6780.7,5050.71,960.41,4,4
6780.7,5050.71,945.41,4,4
6780.7,5050.71,930.41,4,4
6780.7,5050.71,915.41,4,4
6780.7,5050.71,906.71,4,4
6250.2,5980.08,1487.67,1,2
6250.2,5980.08,1472.67,1,2
6250.2,5980.08,1457.67,1,2
6250.2,5980.08,1448.21,1,2
6250.2,5980.08,1438.75,2,2
6250.2,5980.08,1423.75,2,2
6250.2,5980.08,1408.75,2,2
6250.2,5980.08,1393.75,2,2
6250.2,5980.08,1378.75,2,2
6250.2,5980.08,1365.25,2,2
6250.2,5980.08,1351.75,3,2
6250.2,5980.08,1336.75,3,2
6250.2,5980.08,1321.75,3,2
6250.2,5980.08,1306.75,3,2
6250.2,5980.08,1291.75,3,2
6250.2,5980.08,1276.75,3,2
6250.2,5980.08,1261.75,3,2
6250.2,5980.08,1246.75,3,2
6250.2,5980.08,1231.75,3,2
6250.2,5980.08,1216.75,3,2
6250.2,5980.08,1201.75,3,2
6250.2,5980.08,1186.75,3,2
6250.2,5980.08,1171.75,3,2
6250.2,5980.08,1156.75,3,2
6250.2,5980.08,1141.75,3,2
6250.2,5980.08,1126.75,3,2
6250.2,5980.08,1111.75,3,2
6250.2,5980.08,1096.75,3,2
6250.2,5980.08,1081.75,3,2
6250.2,5980.08,1066.75,3,4
6250.2,5980.08,1051.75,3,4
6250.2,5980.08,1036.75,3,4
6250.2,5980.08,1021.75,3,4
6250.2,5980.08,1013.89,3,4
6169.14,7091.77,1557.86,1,3
6169.14,7091.77,1542.86,1,3
6169.14,7091.77,1527.86,1,3
6169.14,7091.77,1513.09,1,3
6169.14,7091.77,1498.31,2,3
6169.14,7091.77,1483.31,2,3
6169.14,7091.77,1468.31,3,3
6169.14,7091.77,1453.31,3,3
6169.14,7091.77,1438.31,3,3
6169.14,7091.77,1423.31,3,3
6169.14,7091.77,1408.31,3,3
6169.14,7091.77,1393.31,3,3
6169.14,7091.77,1378.31,3,3
6169.14,7091.77,1363.31,3,3
6169.14,7091.77,1348.31,3,3
6169.14,7091.77,1333.31,3,3
6169.14,7091.77,1318.31,3,3
6169.14,7091.77,1303.31,3,3
6169.14,7091.77,1288.31,3,3
6169.14,7091.77,1273.31,3,3
6169.14,7091.77,1258.31,3,3
6169.14,7091.77,1243.31,3,3
6169.14,7091.77,1228.31,3,3
6169.14,7091.77,1213.31,3,3
6169.14,7091.77,1198.31,3,3
6169.14,7091.77,1183.31,3,3
6169.14,7091.77,1168.31,3,3
6169.14,7091.77,1153.31,3,3
6169.14,7091.77,1138.31,3,4
6169.14,7091.77,1123.31,3,4
6169.14,7091.77,1108.31,3,4
6169.14,7091.77,1093.31,3,4
6169.14,7091.77,1078.31,3,4
6169.14,7091.77,1063.31,3,4
6169.14,7091.77,1048.31,3,4
6169.14,7091.77,1033.31,3,4
6169.14,7091.77,1018.31,3,4
6169.14,7091.77,1003.31,3,4
6169.14,7091.77,988.31,3,4
6169.14,7091.77,973.31,3,4
6169.14,7091.77,958.31,3,4
6169.14,7091.77,950.59,3,4
6648.01,5721.85,1480.05,1,4
6648.01,5721.85,1465.05,1,4
6648.01,5721.85,1450.29,1,4
6648.01,5721.85,1435.53,2,4
6648.01,5721.85,1420.53,2,4
6648.01,5721.85,1407.03,2,4
6648.01,5721.85,1393.53,3,4
6648.01,5721.85,1378.53,3,4
6648.01,5721.85,1363.53,3,4
6648.01,5721.85,1348.53,3,4
6648.01,5721.85,1333.53,3,4
6648.01,5721.85,1318.53,3,4
6648.01,5721.85,1303.53,3,4
6648.01,5721.85,1288.53,3,4
6648.01,5721.85,1273.53,3,4
6648.01,5721.85,1258.53,3,4
6648.01,5721.85,1243.53,3,4
6648.01,5721.85,1228.53,3,4
6648.01,5721.85,1213.53,3,4
6648.01,5721.85,1198.53,3,4
6648.01,5721.85,1183.53,3,4
6648.01,5721.85,1168.53,3,4
6648.01,5721.85,1153.53,3,4
6648.01,5721.85,1138.53,3,4
6648.01,5721.85,1123.53,3,4
6648.01,5721.85,1108.53,3,4
6648.01,5721.85,1093.53,3,4
6648.01,5721.85,1078.53,3,4
6648.01,5721.85,1063.53,3,2
6648.01,5721.85,1048.53,3,2
6648.01,5721.85,1033.53,3,2
6648.01,5721.85,1021.34,3,2
6246.44,5811.66,1429.43,1,4
6246.44,5811.66,1414.43,1,4
6246.44,5811.66,1399.43,1,4
6246.44,5811.66,1388.16,1,4
6246.44,5811.66,1376.89,2,4
6246.44,5811.66,1364.89,2,4
6246.44,5811.66,1352.89,3,4
6246.44,5811.66,1337.89,3,4
6246.44,5811.66,1322.89,3,4
6246.44,5811.66,1307.89,3,4
6246.44,5811.66,1292.89,3,4
6246.44,5811.66,1277.89,3,4
6246.44,5811.66,1262.89,3,4
6246.44,5811.66,1247.89,3,4
6246.44,5811.66,1232.89,3,4
6246.44,5811.66,1217.89,3,4
6246.44,5811.66,1202.89,3,4
6246.44,5811.66,1187.89,3,4
6246.44,5811.66,1172.89,3,4
6246.44,5811.66,1157.89,3,4
6246.44,5811.66,1142.89,3,4
6246.44,5811.66,1127.89,3,4
6246.44,5811.66,1112.89,3,4
6246.44,5811.66,1097.89,3,4
6246.44,5811.66,1082.89,3,4
6246.44,5811.66,1067.89,3,4
6246.44,5811.66,1052.89,3,4
6246.44,5811.66,1037.89,3,4
6246.44,5811.66,1022.89,3,4
6246.44,5811.66,1007.89,3,4
6246.44,5811.66,992.89,3,4
6246.44,5811.66,977.89,3,4
6246.44,5811.66,962.89,3,4
6246.44,5811.66,955.04,3,4
6719.92,4952.67,1354.88,4,4
6719.92,4952.67,1339.88,4,4
6719.92,4952.67,1324.88,4,4
6719.92,4952.67,1309.88,4,4
6719.92,4952.67,1294.88,4,4
6719.92,4952.67,1279.88,4,4
6719.92,4952.67,1264.88,4,4
6719.92,4952.67,1249.88,4,4
6719.92,4952.67,1234.88,4,4
6719.92,4952.67,1219.88,4,4
6719.92,4952.67,1204.88,4,4
6719.92,4952.67,1189.88,4,4
6719.92,4952.67,1174.88,4,4
6719.92,4952.67,1159.88,4,4
6719.92,4952.67,1144.88,4,4
6719.92,4952.67,1129.88,4,4
6719.92,4952.67,1114.88,4,4
6719.92,4952.67,1099.88,4,4
6719.92,4952.67,1084.88,4,4
6719.92,4952.67,1069.88,4,4
6719.92,4952.67,1054.88,4,4
6719.92,4952.67,1039.88,4,4
6719.92,4952.67,1024.88,4,4
6719.92,4952.67,1009.88,4,4
6719.92,4952.67,994.88,4,4
6719.92,4952.67,979.88,4,4
6719.92,4952.67,964.88,4,4
6719.92,4952.67,949.88,4,4
6719.92,4952.67,934.88,4,4
6719.92,4952.67,919.88,4,4
6719.92,4952.67,904.88,4,4
6719.92,4952.67,889.88,4,4
6719.92,4952.67,882.23,4,4
6085.59,7173.42,1566.38,1,3
6085.59,7173.42,1551.38,1,3
6085.59,7173.42,1536.38,1,3
6085.59,7173.42,1521.38,1,3
6085.59,7173.42,1511.83,1,3
6085.59,7173.42,1502.28,2,3
6085.59,7173.42,1487.28,2,3
6085.59,7173.42,1472.28,2,3
6085.59,7173.42,1461.78,2,3
6085.59,7173.42,1451.28,3,3
6085.59,7173.42,1436.28,3,3
6085.59,7173.42,1421.28,3,3
6085.59,7173.42,1406.28,3,3
6085.59,7173.42,1391.28,3,3
6085.59,7173.42,1376.28,3,3
6085.59,7173.42,1361.28,3,3
6085.59,7173.42,1346.28,3,3
6085.59,7173.42,1331.28,3,3
6085.59,7173.42,1316.28,3,3
6085.59,7173.42,1301.28,3,3
6085.59,7173.42,1286.28,3,3
6085.59,7173.42,1271.28,3,3
6085.59,7173.42,1256.28,3,3
6085.59,7173.42,1241.28,3,3
6085.59,7173.42,1226.28,3,3
6085.59,7173.42,1211.28,3,3
6085.59,7173.42,1196.28,3,4
6085.59,7173.42,1181.28,3,4
6085.59,7173.42,1166.28,3,4
6085.59,7173.42,1151.28,3,4
6085.59,7173.42,1136.28,3,4
6085.59,7173.42,1121.28,3,4
6085.59,7173.42,1106.28,3,4
6085.59,7173.42,1091.28,3,4
6085.59,7173.42,1076.28,3,4
6085.59,7173.42,1061.28,3,4
6085.59,7173.42,1046.28,3,4
6085.59,7173.42,1031.28,3,4
6085.59,7173.42,1016.28,3,4
6085.59,7173.42,1001.28,3,4
6085.59,7173.42,986.28,3,4
6085.59,7173.42,971.28,3,4
6085.59,7173.42,961.13,3,4
6799.5,4869.22,1347.52,4,4
6799.5,4869.22,1332.52,4,4
6799.5,4869.22,1317.52,4,4
6799.5,4869.22,1302.52,4,4
6799.5,4869.22,1287.52,4,4
6799.5,4869.22,1272.52,4,4
6799.5,4869.22,1257.52,4,4
6799.5,4869.22,1242.52,4,4
6799.5,4869.22,1227.52,4,4
6799.5,4869.22,1212.52,4,4
6799.5,4869.22,1197.52,4,4
6799.5,4869.22,1182.52,4,4
6799.5,4869.22,1167.52,4,4
6799.5,4869.22,1152.52,4,4
6799.5,4869.22,1137.52,4,4
6799.5,4869.22,1122.52,4,4
6799.5,4869.22,1107.52,4,4
6799.5,4869.22,1092.52,4,4
6799.5,4869.22,1077.52,4,4
6799.5,4869.22,1062.52,4,4
6799.5,4869.22,1047.52,4,4
6799.5,4869.22,1032.52,4,4
6799.5,4869.22,1017.52,4,4
6799.5,4869.22,1002.52,4,4
6799.5,4869.22,987.52,4,4
6799.5,4869.22,972.52,4,4
6799.5,4869.22,957.52,4,4
6799.5,4869.22,942.52,4,4
6799.5,4869.22,927.52,4,4
6799.5,4869.22,912.52,4,4
6799.5,4869.22,897.52,4,4
6799.5,4869.22,882.52,4,4
6799.5,4869.22,868.32,4,4
6124.91,6666.41,1485.7,1,1
6124.91,6666.41,1470.7,1,1
6124.91,6666.41,1462.49,1,1
6124.91,6666.41,1454.28,2,1
6124.91,6666.41,1439.28,2,1
6124.91,6666.41,1425.78,2,1
6124.91,6666.41,1412.28,3,1
6124.91,6666.41,1397.28,3,1
6124.91,6666.41,1382.28,3,1
6124.91,6666.41,1367.28,3,1
6124.91,6666.41,1352.28,3,1
6124.91,6666.41,1337.28,3,1
6124.91,6666.41,1322.28,3,1
6124.91,6666.41,1307.28,3,1
6124.91,6666.41,1292.28,3,1
6124.91,6666.41,1277.28,3,1
6124.91,6666.41,1262.28,3,1
6124.91,6666.41,1247.28,3,1
6124.91,6666.41,1232.28,3,1
6124.91,6666.41,1217.28,3,1
6124.91,6666.41,1202.28,3,1
6124.91,6666.41,1187.28,3,4
6124.91,6666.41,1172.28,3,4
6124.91,6666.41,1157.28,3,4
6124.91,6666.41,1142.28,3,4
6124.91,6666.41,1127.28,3,4
6124.91,6666.41,1112.28,3,4
6124.91,6666.41,1097.28,3,4
6124.91,6666.41,1082.28,3,4
6124.91,6666.41,1067.28,3,4
6124.91,6666.41,1052.28,3,4
6124.91,6666.41,1037.28,3,4
6124.91,6666.41,1022.28,4,4
6124.91,6666.41,1007.28,4,4
6124.91,6666.41,992.28,4,4
6124.91,6666.41,977.28,4,4
6124.91,6666.41,962.28,4,4
6124.91,6666.41,947.28,4,4
6124.91,6666.41,932.28,4,4
6124.91,6666.41,917.28,4,4
6124.91,6666.41,902.28,4,4
6124.91,6666.41,893.19,4,4
5936.5,7364.44,1607.77,3,1
5936.5,7364.44,1592.77,3,1
5936.5,7364.44,1577.77,3,1
5936.5,7364.44,1562.77,3,1
5936.5,7364.44,1547.77,3,1
5936.5,7364.44,1532.77,3,1
5936.5,7364.44,1517.77,3,1
5936.5,7364.44,1502.77,3,1
5936.5,7364.44,1487.77,3,1
5936.5,7364.44,1472.77,3,1
5936.5,7364.44,1457.77,3,1
5936.5,7364.44,1442.77,3,1
5936.5,7364.44,1427.77,3,1
5936.5,7364.44,1412.77,3,1
5936.5,7364.44,1402.15,3,1
6402.49,5958.11,1521.18,1,2
6402.49,5958.11,1506.18,1,2
6402.49,5958.11,1491.18,1,2
6402.49,5958.11,1476.18,1,2
6402.49,5958.11,1464.71,1,2
6402.49,5958.11,1453.23,2,2
6402.49,5958.11,1438.23,2,2
6402.49,5958.11,1423.23,2,2
6402.49,5958.11,1408.23,2,2
6402.49,5958.11,1393.23,2,2
6402.49,5958.11,1378.23,2,2
6402.49,5958.11,1365.23,2,2
6402.49,5958.11,1352.23,3,2
6402.49,5958.11,1337.23,3,2
6402.49,5958.11,1322.23,3,2
6402.49,5958.11,1307.23,3,2
6402.49,5958.11,1292.23,3,2
6402.49,5958.11,1277.23,3,2
6402.49,5958.11,1262.23,3,2
6402.49,5958.11,1247.23,3,2
6402.49,5958.11,1232.23,3,2
6402.49,5958.11,1217.23,3,2
6402.49,5958.11,1202.23,3,2
6402.49,5958.11,1187.23,3,2
6402.49,5958.11,1172.23,3,2
6402.49,5958.11,1157.23,3,2
6402.49,5958.11,1142.23,3,2
6402.49,5958.11,1127.23,3,2
6402.49,5958.11,1112.23,3,2
6402.49,5958.11,1097.23,3,2
6402.49,5958.11,1082.23,3,2
6402.49,5958.11,1067.38,3,2
6067.34,4785.4,1343.86,4,4
6067.34,4785.4,1328.86,4,4
6067.34,4785.4,1313.86,4,4
6067.34,4785.4,1298.86,4,4
6067.34,4785.4,1283.86,4,4
6067.34,4785.4,1268.86,4,4
6067.34,4785.4,1253.86,4,4
6067.34,4785.4,1238.86,4,4
6067.34,4785.4,1223.86,4,4
6067.34,4785.4,1208.86,4,4
6067.34,4785.4,1193.86,4,4
6067.34,4785.4,1178.86,4,4
6067.34,4785.4,1163.86,4,4
6067.34,4785.4,1148.86,4,4
6067.34,4785.4,1133.86,4,4
6067.34,4785.4,1118.86,4,4
6067.34,4785.4,1103.86,4,4
6067.34,4785.4,1088.86,4,4
6067.34,4785.4,1073.86,4,4
6067.34,4785.4,1058.86,4,4
6067.34,4785.4,1043.86,4,4
6067.34,4785.4,1028.86,4,4
6067.34,4785.4,1013.86,4,4
6067.34,4785.4,998.86,4,4
6067.34,4785.4,983.86,4,4
6067.34,4785.4,968.86,4,4
6067.34,4785.4,953.86,4,4
6067.34,4785.4,938.86,4,4
6067.34,4785.4,923.86,4,4
6067.34,4785.4,908.86,4,4
6067.34,4785.4,893.86,4,4
6067.34,4785.4,878.86,4,4
6067.34,4785.4,870.74,4,4
6297.09,5939.18,1493.64,1,2
6297.09,5939.18,1478.64,1,2
6297.09,5939.18,1463.64,1,2
6297.09,5939.18,1448.64,1,2
6297.09,5939.18,1440.4,1,2
6297.09,5939.18,1432.16,2,2
6297.09,5939.18,1417.16,2,2
6297.09,5939.18,1402.16,2,2
6297.09,5939.18,1387.16,2,2
6297.09,5939.18,1372.16,2,2
6297.09,5939.18,1358.66,2,2
6297.09,5939.18,1345.16,3,2
6297.09,5939.18,1330.16,3,2
6297.09,5939.18,1315.16,3,2
6297.09,5939.18,1300.16,3,2
6297.09,5939.18,1285.16,3,2
6297.09,5939.18,1270.16,3,2
6297.09,5939.18,1255.16,3,2
6297.09,5939.18,1240.16,3,2
6297.09,5939.18,1225.16,3,2
6297.09,5939.18,1210.16,3,2
6297.09,5939.18,1195.16,3,2
6297.09,5939.18,1180.16,3,2
6297.09,5939.18,1165.16,3,2
6297.09,5939.18,1150.16,3,2
6297.09,5939.18,1135.16,3,2
6297.09,5939.18,1120.16,3,2
6297.09,5939.18,1105.16,3,2
6297.09,5939.18,1090.16,3,2
6297.09,5939.18,1075.16,3,2
6297.09,5939.18,1060.16,3,2
6297.09,5939.18,1045.16,3,2
6297.09,5939.18,1030.45,3,4
6302.1,5735.88,1388.39,1,4
6302.1,5735.88,1380.61,1,4
6302.1,5735.88,1372.82,2,4
6302.1,5735.88,1357.82,3,4
6302.1,5735.88,1342.82,3,4
6302.1,5735.88,1327.82,3,4
6302.1,5735.88,1312.82,3,4
6302.1,5735.88,1297.82,3,4
6302.1,5735.88,1282.82,3,4
6302.1,5735.88,1267.82,3,4
6302.1,5735.88,1252.82,3,4
6302.1,5735.88,1237.82,3,4
6302.1,5735.88,1222.82,3,4
6302.1,5735.88,1207.82,3,4
6302.1,5735.88,1192.82,3,4
6302.1,5735.88,1177.82,3,4
6302.1,5735.88,1162.82,3,4
6302.1,5735.88,1147.82,3,4
6302.1,5735.88,1132.82,3,4
6302.1,5735.88,1117.82,3,4
6302.1,5735.88,1102.82,3,4
6302.1,5735.88,1087.82,3,4
6302.1,5735.88,1072.82,3,4
6302.1,5735.88,1057.82,3,4
6302.1,5735.88,1042.82,3,4
6302.1,5735.88,1027.82,3,4
6302.1,5735.88,1012.82,3,4
6302.1,5735.88,997.82,3,4
6302.1,5735.88,982.82,3,4
6302.1,5735.88,967.82,3,4
6302.1,5735.88,952.82,3,4
6302.1,5735.88,937.82,3,4
6302.1,5735.88,922.82,3,4
6302.1,5735.88,912.98,4,4
6499.2,5974.21,1531.77,1,2
6499.2,5974.21,1516.77,1,2
6499.2,5974.21,1508.58,1,2
6499.2,5974.21,1500.39,2,2
6499.2,5974.21,1485.39,2,2
6499.2,5974.21,1470.39,2,2
6499.2,5974.21,1455.39,2,2
6499.2,5974.21,1440.39,2,2
6499.2,5974.21,1425.39,2,2
6499.2,5974.21,1411.89,2,2
6499.2,5974.21,1398.39,3,2
6499.2,5974.21,1383.39,3,2
6499.2,5974.21,1368.39,3,2
6499.2,5974.21,1353.39,3,2
6499.2,5974.21,1338.39,3,2
6499.2,5974.21,1323.39,3,2
6499.2,5974.21,1308.39,3,2
6499.2,5974.21,1293.39,3,2
6499.2,5974.21,1278.39,3,2
6499.2,5974.21,1263.39,3,2
6499.2,5974.21,1248.39,3,2
6499.2,5974.21,1233.39,3,2
6499.2,5974.21,1218.39,3,2
6499.2,5974.21,1203.39,3,2
6499.2,5974.21,1188.39,3,2
6499.2,5974.21,1173.39,3,2
6499.2,5974.21,1158.39,3,2
6499.2,5974.21,1143.39,3,2
6499.2,5974.21,1128.39,3,2
6499.2,5974.21,1113.39,3,2
6499.2,5974.21,1098.39,3,2
6499.2,5974.21,1083.39,3,2
6499.2,5974.21,1073.31,3,2
6139.25,4820.32,1356.41,4,4
6139.25,4820.32,1341.41,4,4
6139.25,4820.32,1326.41,4,4
6139.25,4820.32,1311.41,4,4
6139.25,4820.32,1296.41,4,4
6139.25,4820.32,1281.41,4,4
6139.25,4820.32,1266.41,4,4
6139.25,4820.32,1251.41,4,4
6139.25,4820.32,1236.41,4,4
6139.25,4820.32,1221.41,4,4
6139.25,4820.32,1206.41,4,4
6139.25,4820.32,1191.41,4,4
6139.25,4820.32,1176.41,4,4
6139.25,4820.32,1161.41,4,4
6139.25,4820.32,1146.41,4,4
6139.25,4820.32,1131.41,4,4
6139.25,4820.32,1116.41,4,4
6139.25,4820.32,1101.41,4,4
6139.25,4820.32,1086.41,4,4
6139.25,4820.32,1071.41,4,4
6139.25,4820.32,1056.41,4,4
6139.25,4820.32,1041.41,4,4
6139.25,4820.32,1026.41,4,4
6139.25,4820.32,1011.41,4,4
6139.25,4820.32,996.41,4,4
6139.25,4820.32,981.41,4,4
6139.25,4820.32,966.41,4,4
6139.25,4820.32,951.41,4,4
6139.25,4820.32,936.41,4,4
6139.25,4820.32,921.41,4,4
6139.25,4820.32,906.41,4,4
6139.25,4820.32,891.41,4,4
6139.25,4820.32,882.74,4,4
6189.61,4882.89,1365.47,4,4
6189.61,4882.89,1350.47,4,4
6189.61,4882.89,1335.47,4,4
6189.61,4882.89,1320.47,4,4
6189.61,4882.89,1305.47,4,4
6189.61,4882.89,1290.47,4,4
6189.61,4882.89,1275.47,4,4
6189.61,4882.89,1260.47,4,4
6189.61,4882.89,1245.47,4,4
6189.61,4882.89,1230.47,4,4
6189.61,4882.89,1215.47,4,4
6189.61,4882.89,1200.47,4,4
6189.61,4882.89,1185.47,4,4
6189.61,4882.89,1170.47,4,4
6189.61,4882.89,1155.47,4,4
6189.61,4882.89,1140.47,4,4
6189.61,4882.89,1125.47,4,4
6189.61,4882.89,1110.47,4,4
6189.61,4882.89,1095.47,4,4
6189.61,4882.89,1080.47,4,4
6189.61,4882.89,1065.47,4,4
6189.61,4882.89,1050.47,4,4
6189.61,4882.89,1035.47,4,4
6189.61,4882.89,1020.47,4,4
6189.61,4882.89,1005.47,4,4
6189.61,4882.89,990.47,4,4
6189.61,4882.89,975.47,4,4
6189.61,4882.89,960.47,4,4
6189.61,4882.89,945.47,4,4
6189.61,4882.89,930.47,4,4
6189.61,4882.89,915.47,4,4
6189.61,4882.89,900.47,4,4
6189.61,4882.89,889.1,4,4
6137.69,5040.17,1391.41,4,4
6137.69,5040.17,1376.41,4,4
6137.69,5040.17,1361.41,4,4
6137.69,5040.17,1346.41,4,4
6137.69,5040.17,1331.41,4,4
6137.69,5040.17,1316.41,4,4
6137.69,5040.17,1301.41,4,4
6137.69,5040.17,1286.41,4,4
6137.69,5040.17,1271.41,4,4
6137.69,5040.17,1256.41,4,4
6137.69,5040.17,1241.41,4,4
6137.69,5040.17,1226.41,4,4
6137.69,5040.17,1211.41,4,4
6137.69,5040.17,1196.41,4,4
6137.69,5040.17,1181.41,4,4
6137.69,5040.17,1166.41,4,4
6137.69,5040.17,1151.41,4,4
6137.69,5040.17,1136.41,4,4
6137.69,5040.17,1121.41,4,4
6137.69,5040.17,1106.41,4,4
6137.69,5040.17,1091.41,4,4
6137.69,5040.17,1076.41,4,4
6137.69,5040.17,1061.41,4,4
6137.69,5040.17,1046.41,4,4
6137.69,5040.17,1031.41,4,4
6137.69,5040.17,1016.41,4,4
6137.69,5040.17,1001.41,4,4
6137.69,5040.17,986.41,4,4
6137.69,5040.17,971.41,4,4
6137.69,5040.17,956.41,4,4
6137.69,5040.17,941.41,4,4
6137.69,5040.17,926.41,4,4
6137.69,5040.17,911.41,4,4
6137.69,5040.17,897.71,4,4
6104.94,7004.95,1503.97,1,1
6104.94,7004.95,1488.97,1,1
6104.94,7004.95,1473.97,1,1
6104.94,7004.95,1465.12,1,1
6104.94,7004.95,1456.27,2,1
6104.94,7004.95,1442.54,2,1
6104.94,7004.95,1428.81,3,1
6104.94,7004.95,1413.81,3,3
6104.94,7004.95,1398.81,3,3
6104.94,7004.95,1383.81,3,3
6104.94,7004.95,1368.81,3,3
6104.94,7004.95,1353.81,3,3
6104.94,7004.95,1338.81,3,3
6104.94,7004.95,1323.81,3,3
6104.94,7004.95,1308.81,3,3
6104.94,7004.95,1293.81,3,3
6104.94,7004.95,1278.81,3,3
6104.94,7004.95,1263.81,3,3
6104.94,7004.95,1248.81,3,1
6104.94,7004.95,1233.81,3,1
6104.94,7004.95,1218.81,3,1
6104.94,7004.95,1203.81,3,1
6104.94,7004.95,1188.81,3,1
6104.94,7004.95,1173.81,3,1
6104.94,7004.95,1158.81,3,1
6104.94,7004.95,1143.81,3,4
6104.94,7004.95,1128.81,3,4
6104.94,7004.95,1113.81,3,4
6104.94,7004.95,1098.81,3,4
6104.94,7004.95,1083.81,3,4
6104.94,7004.95,1068.81,3,4
6104.94,7004.95,1053.81,3,4
6104.94,7004.95,1038.81,3,4
6104.94,7004.95,1023.81,3,4
6104.94,7004.95,1008.81,3,4
6104.94,7004.95,993.81,3,4
6104.94,7004.95,978.81,3,4
6104.94,7004.95,963.81,3,4
6104.94,7004.95,948.81,3,4
6104.94,7004.95,933.81,3,4
6104.94,7004.95,918.89,3,4
6510,6321.12,1618.4,1,3
6510,6321.12,1603.4,1,3
6510,6321.12,1591.24,1,3
6510,6321.12,1579.07,2,3
6510,6321.12,1564.07,2,3
6510,6321.12,1549.07,2,3
6510,6321.12,1534.07,2,3
6510,6321.12,1519.07,2,3
6510,6321.12,1504.07,2,3
6510,6321.12,1489.07,2,3
6510,6321.12,1474.07,2,3
6510,6321.12,1459.07,2,3
6510,6321.12,1450.07,2,3
6510,6321.12,1441.07,3,3
6510,6321.12,1426.07,3,3
6510,6321.12,1411.07,3,3
6510,6321.12,1396.07,3,3
6510,6321.12,1381.07,3,3
6510,6321.12,1366.07,3,3
6510,6321.12,1351.07,3,3
6510,6321.12,1336.07,3,3
6510,6321.12,1321.07,3,3
6510,6321.12,1306.07,3,3
6510,6321.12,1291.07,3,3
6510,6321.12,1276.07,3,3
6510,6321.12,1261.07,3,3
